Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
1.00932,0.994983,1.02051,1.00813,0.991670,0.996186,1.01197,1.00770,0.985539,0.982821,0.981242,0.980677,0.980384,0.983718,0.979218,0.990548,0.997951,0.988049
1.00440,0.991924,1.00936,1.00329,0.990465,0.992952,1.00417,1.00114,0.985737,0.983012,0.984806,0.981716,0.982836,0.980326,0.978133,0.989738,0.992895,0.986374
0.998418,0.990447,1.01070,0.998064,0.987067,0.991625,1.00363,0.998739,0.981379,0.982821,0.979741,0.980054,0.977115,0.983718,0.976582,0.985417,0.989616,0.985233
0.994726,0.988385,1.00089,0.998257,0.986081,0.989138,1.00454,0.995332,0.981676,0.981485,0.981992,0.980470,0.979158,0.981682,0.978288,0.988118,0.990163,0.982264
0.994110,0.988179,0.997325,0.993416,0.986848,0.987396,1.00200,0.993440,0.981973,0.979767,0.981617,0.981716,0.977523,0.972185,0.976582,0.986902,0.988523,0.982492
0.991561,0.987801,0.995096,0.993610,0.987067,0.988972,0.994739,0.992179,0.982567,0.982058,0.980491,0.976522,0.978341,0.976934,0.977978,0.986902,0.989070,0.982035
0.992352,0.987320,0.991083,0.992254,0.985094,0.987479,0.995464,0.992936,0.981379,0.981867,0.982180,0.981924,0.979158,0.977612,0.977357,0.986767,0.988933,0.980894
0.990418,0.985979,0.992421,0.989349,0.983121,0.987148,0.994376,0.990286,0.980487,0.984539,0.980304,0.980054,0.981610,0.979647,0.977978,0.986632,0.987976,0.979143
0.988045,0.984880,0.987071,0.990318,0.984108,0.985157,0.994557,0.989277,0.980487,0.978813,0.979554,0.980054,0.975071,0.972863,0.977512,0.981637,0.984697,0.978686
0.984793,0.983643,0.988408,0.990511,0.983450,0.981924,0.988752,0.988647,0.980487,0.980149,0.978616,0.979638,0.977932,0.974220,0.977823,0.983257,0.987840,0.978838
0.985496,0.984433,0.995096,0.988381,0.983121,0.985240,0.987300,0.989403,0.981973,0.979004,0.979366,0.979846,0.979567,0.978969,0.976892,0.982177,0.982648,0.978991
0.986814,0.983024,0.991529,0.984508,0.982135,0.982753,0.988933,0.984736,0.979398,0.988929,0.986307,0.998753,0.981610,0.982361,0.978288,0.982312,0.984014,0.978458
1.03736,1.00014,1.03477,0.996514,0.985314,0.992123,0.999637,0.986628,0.981874,1.01298,1.02570,1.03407,1.01676,1.00136,0.993486,0.985687,0.988796,0.982340
1.08492,1.03089,1.10967,1.05074,0.995178,1.02778,1.04100,0.992809,0.984945,1.03054,1.04089,1.05360,1.02615,1.01628,1.01597,0.998380,0.994535,0.998630
1.07199,1.03656,1.12662,1.07765,1.01195,1.04950,1.05298,1.00732,0.994949,1.03169,1.03658,1.05215,1.02656,1.01425,1.01830,1.00945,1.01380,1.00510
1.07270,1.03117,1.13152,1.07301,1.02302,1.05622,1.05243,1.03381,1.00119,1.02329,1.02889,1.02950,1.02411,1.01018,1.01272,1.01472,1.04714,1.00830
1.07498,1.03113,1.12572,1.06603,1.03157,1.05672,1.04862,1.05967,1.00624,1.00611,1.01988,1.00374,1.00286,1.00136,1.00217,1.01755,1.07241,1.00799
1.07358,1.03230,1.11815,1.06390,1.03858,1.05614,1.04191,1.07872,1.01446,0.999046,1.00394,0.993351,0.993870,0.997965,0.995502,1.02174,1.08321,1.01035
1.06883,1.03268,1.10566,1.05655,1.03606,1.05249,1.04427,1.08515,1.01208,0.995610,0.991934,0.986703,0.991827,0.989145,0.986973,1.01674,1.08007,1.00632
1.06777,1.03179,1.10031,1.05480,1.03014,1.04751,1.04009,1.08074,1.00921,0.988166,0.990621,0.985456,0.986514,0.982361,0.983096,1.01364,1.07446,1.00639
1.06549,1.02615,1.07891,1.05229,1.02159,1.03930,1.03302,1.06875,1.00267,0.985684,0.985369,0.982755,0.986105,0.983718,0.981545,1.00716,1.06326,1.00152
1.05503,1.01515,1.05617,1.04435,1.00954,1.02985,1.02812,1.05425,0.999604,0.982249,0.984431,0.981716,0.982019,0.986432,0.980459,1.00432,1.04331,0.997869
1.03912,1.00584,1.04325,1.02905,1.00230,1.01716,1.02504,1.03318,0.991878,0.980531,0.981054,0.976937,0.976706,0.975577,0.977357,0.996219,1.02528,0.992312
1.02329,0.999141,1.03388,1.01801,0.997808,1.00663,1.01488,1.02069,0.986925,0.980340,0.981429,0.977561,0.975480,0.981004,0.975962,0.991628,1.00915,0.989800
1.01055,0.997320,1.02229,1.01084,0.993862,1.00191,1.00708,1.01186,0.988907,0.983394,0.980867,0.979223,0.982427,0.983039,0.978598,0.989468,1.00109,0.988353
1.00448,0.993677,1.01872,1.00136,0.988821,0.992703,1.00490,1.00265,0.984746,0.982058,0.978803,0.977353,0.976297,0.978969,0.975031,0.986902,0.997677,0.985004
0.995341,0.990722,1.00178,0.996708,0.984218,0.989884,0.998367,0.999243,0.983162,0.980340,0.980867,0.977561,0.975889,0.975577,0.976427,0.984607,0.990436,0.984471
0.995165,0.989553,1.00223,0.993610,0.986081,0.989718,0.996372,0.996342,0.982072,0.979576,0.976552,0.979638,0.975480,0.981004,0.975962,0.983527,0.990299,0.981959
0.994814,0.988488,0.993312,0.993610,0.984327,0.987396,0.995102,0.993440,0.982072,0.980531,0.975614,0.977353,0.975071,0.976255,0.977047,0.985012,0.987976,0.981655
0.989891,0.985601,0.994204,0.991673,0.984108,0.986567,0.995464,0.991674,0.980190,0.977858,0.979929,0.975899,0.976297,0.976255,0.973945,0.983662,0.986337,0.980970
0.986551,0.985601,0.985733,0.987607,0.981697,0.983748,0.995283,0.988142,0.978903,0.978049,0.976928,0.975899,0.975889,0.974898,0.974721,0.978801,0.984834,0.978686
0.987869,0.983711,0.991083,0.986445,0.983121,0.981924,0.993287,0.987511,0.979695,0.979195,0.977678,0.978184,0.975480,0.978969,0.975651,0.979206,0.984014,0.978077
0.988045,0.984777,0.989746,0.987026,0.982025,0.984577,0.987300,0.990034,0.980586,0.977095,0.977865,0.979846,0.975071,0.976934,0.971619,0.980826,0.984288,0.979523
0.988309,0.984227,0.987517,0.987994,0.982135,0.982338,0.994013,0.986754,0.978011,0.980912,0.975614,0.976730,0.970985,0.974220,0.972239,0.981501,0.982785,0.979904
0.984705,0.982646,0.984396,0.988381,0.980929,0.983416,0.988570,0.986124,0.977516,0.977668,0.975990,0.977976,0.973028,0.972185,0.973170,0.981501,0.984971,0.978305
0.984001,0.983024,0.987517,0.985864,0.983121,0.981343,0.985305,0.987890,0.980091,0.981867,0.979741,0.977353,0.977115,0.972863,0.974566,0.979476,0.983604,0.977697
0.984001,0.981134,0.981721,0.984121,0.977422,0.977944,0.985486,0.984231,0.978209,0.985875,0.984243,0.995637,0.980793,0.974220,0.974256,0.977451,0.980872,0.977697
1.02119,0.992474,1.01293,0.988187,0.978847,0.983499,0.990929,0.983600,0.977615,1.00649,1.02120,1.02950,1.00450,1.00339,0.986818,0.982042,0.983468,0.980665
1.07252,1.02003,1.08070,1.02943,0.987615,1.01285,1.02086,0.989151,0.980190,1.02520,1.03095,1.04633,1.01594,1.00882,1.00729,0.991493,0.989206,0.991018
1.06584,1.03055,1.11190,1.06042,1.00329,1.03781,1.04209,0.998360,0.990788,1.02749,1.03189,1.04820,1.02084,1.00882,1.01613,1.00216,1.00328,0.999086
1.06303,1.02663,1.11859,1.06487,1.01502,1.04411,1.04463,1.01791,0.996533,1.01718,1.02420,1.02888,1.01471,0.997286,1.00667,1.00743,1.03334,1.00175
1.06874,1.02557,1.11324,1.06197,1.02444,1.04768,1.03937,1.04415,1.00307,1.00477,1.01313,1.00249,1.00082,0.997286,0.996433,1.01121,1.05930,1.00236
1.06540,1.02746,1.10343,1.05190,1.02970,1.04668,1.03592,1.06232,1.00872,0.996755,0.998875,0.988780,0.989783,0.988467,0.988679,1.01175,1.07187,1.00282
1.06153,1.02787,1.10165,1.05383,1.02872,1.04395,1.03683,1.07342,1.01010,0.989502,0.992497,0.986495,0.984879,0.988467,0.983096,1.01431,1.07310,1.00190
1.06004,1.02646,1.08872,1.05170,1.02258,1.04113,1.03501,1.07392,1.00555,0.984539,0.989495,0.983378,0.983245,0.981004,0.980924,1.00878,1.06900,0.999239
1.05670,1.02086,1.07267,1.04241,1.01414,1.03383,1.03266,1.06472,1.00129,0.982821,0.983493,0.980677,0.982019,0.976934,0.977823,1.00338,1.06025,0.997412
1.04325,1.01055,1.05082,1.03563,1.00449,1.02670,1.02431,1.04705,0.997227,0.980340,0.978053,0.977145,0.974663,0.979647,0.975806,1.00041,1.04031,0.992768
1.02927,1.00155,1.03968,1.02169,0.997698,1.01376,1.01941,1.03002,0.991779,0.981294,0.977490,0.977976,0.975071,0.979647,0.974566,0.995004,1.02159,0.988201
1.01459,0.995223,1.02720,1.01375,0.993314,1.00174,1.01089,1.01539,0.984449,0.981867,0.978241,0.977561,0.975071,0.976255,0.975341,0.988658,1.00710,0.985537
1.00413,0.991821,1.01560,1.00445,0.988382,0.995108,1.00435,1.00618,0.983558,0.980722,0.978241,0.976522,0.975889,0.980326,0.975186,0.986767,0.999590,0.983634
0.998330,0.990584,1.00981,0.995933,0.986081,0.991791,1.00000,0.999117,0.981280,0.980340,0.978428,0.978392,0.977932,0.974898,0.973790,0.985147,0.992622,0.982112
0.992352,0.986701,1.00758,0.993610,0.982574,0.988226,1.00091,0.994071,0.980983,0.980722,0.975802,0.976314,0.973437,0.972863,0.973945,0.979341,0.988386,0.979371
0.990067,0.984880,0.998217,0.990124,0.981039,0.984080,0.990566,0.991169,0.979695,0.980340,0.975990,0.975899,0.972211,0.975577,0.973480,0.978801,0.987567,0.978610
0.986551,0.984811,0.995987,0.991673,0.981916,0.983084,0.988752,0.990665,0.982171,0.978431,0.977490,0.977561,0.976297,0.973541,0.975186,0.981772,0.986064,0.978762
0.985759,0.983574,0.989746,0.987800,0.980162,0.983250,0.991473,0.988773,0.980784,0.980531,0.975990,0.977561,0.973437,0.974220,0.973170,0.981366,0.984971,0.979447
0.981980,0.983643,0.987071,0.983734,0.978957,0.982338,0.993650,0.985871,0.978308,0.977477,0.975427,0.977145,0.974254,0.974220,0.973015,0.977991,0.982101,0.978001
0.982683,0.982990,0.988854,0.983346,0.978628,0.979685,0.992743,0.984736,0.976228,0.977477,0.975614,0.976314,0.971802,0.973541,0.971619,0.977046,0.982511,0.976250
0.983562,0.982234,0.988854,0.983734,0.978957,0.981592,0.990748,0.985997,0.978209,0.977668,0.972988,0.975067,0.971802,0.976934,0.971154,0.977721,0.983331,0.975641
0.982419,0.981340,0.984842,0.981216,0.975559,0.979768,0.990748,0.983096,0.974148,0.976331,0.972801,0.978807,0.971393,0.972863,0.968052,0.977316,0.979369,0.976022
0.980925,0.979553,0.981275,0.983153,0.977751,0.979436,0.988933,0.981708,0.975832,0.977858,0.972613,0.977145,0.969759,0.970149,0.970689,0.974885,0.982648,0.975261
0.980222,0.981237,0.980383,0.980054,0.976874,0.977861,0.981314,0.982591,0.978110,0.977477,0.974301,0.976314,0.968533,0.972863,0.970533,0.976100,0.981555,0.976935
0.978815,0.979863,0.981721,0.980248,0.975449,0.976617,0.979681,0.980825,0.974445,0.979576,0.975052,0.990235,0.974254,0.969471,0.972239,0.977046,0.979369,0.975641
0.999209,0.985052,0.997325,0.982184,0.976984,0.978607,0.982584,0.981330,0.974742,0.988738,0.992684,1.00291,0.983653,0.974898,0.973015,0.977046,0.981145,0.975870
1.05063,1.00718,1.04681,1.00523,0.981039,0.992206,1.00363,0.985745,0.977021,0.987784,0.986494,0.996676,0.983653,0.978290,0.975031,0.984337,0.987703,0.985233
1.06461,1.02289,1.07579,1.03234,0.990794,1.01426,1.02250,0.989151,0.981874,0.989502,0.982555,0.986703,0.978341,0.982361,0.975031,0.992439,0.998360,0.994519
1.06118,1.02670,1.08203,1.04609,0.991780,1.02123,1.03429,0.992179,0.983558,0.987020,0.977865,0.979846,0.975889,0.970828,0.973790,0.994194,1.00137,0.999315
1.05600,1.02216,1.08114,1.04454,0.992438,1.02388,1.03247,0.992431,0.983756,0.983394,0.976928,0.976937,0.982019,0.975577,0.972860,0.995004,0.997814,0.995585
1.05028,1.01773,1.06152,1.03892,0.991451,1.02123,1.02286,0.991800,0.983657,0.981294,0.976365,0.977353,0.973846,0.980326,0.975031,0.993114,0.997951,0.991018
1.03376,1.00821,1.04325,1.02576,0.990246,1.01086,1.01216,0.988142,0.979992,0.977095,0.975427,0.977145,0.974254,0.975577,0.973170,0.990818,0.995491,0.989648
1.01468,0.999244,1.02720,1.01143,0.984656,1.00008,1.00853,0.987385,0.978110,0.976904,0.974864,0.973405,0.971802,0.972185,0.970223,0.985417,0.989343,0.986146
1.00035,0.994536,1.01337,0.999613,0.981587,0.991625,1.00181,0.983096,0.977219,0.973850,0.975427,0.975275,0.969759,0.974898,0.970223,0.982582,0.986610,0.982568
0.992352,0.989622,1.00535,0.993029,0.978957,0.987728,0.996009,0.984231,0.976030,0.977668,0.973926,0.972159,0.971802,0.974220,0.970999,0.979611,0.982785,0.981350
0.987518,0.983849,0.996879,0.989349,0.978628,0.980597,0.991110,0.980573,0.974148,0.973087,0.973176,0.972159,0.968533,0.972863,0.969138,0.979071,0.980325,0.977697
0.983474,0.980069,0.991083,0.983540,0.973257,0.977944,0.988389,0.976536,0.973851,0.974041,0.970174,0.970081,0.970576,0.968792,0.967432,0.976641,0.978686,0.977240
0.982947,0.979381,0.986625,0.981797,0.975340,0.979187,0.988389,0.979816,0.974346,0.973850,0.971112,0.969665,0.970985,0.969471,0.968207,0.977451,0.977319,0.977773
0.984353,0.981031,0.987071,0.983540,0.976326,0.977197,0.984035,0.980447,0.973752,0.975759,0.973739,0.973613,0.968942,0.968114,0.964950,0.977586,0.980325,0.976783
0.979606,0.979175,0.983058,0.982378,0.973915,0.976036,0.986212,0.978302,0.973158,0.973277,0.971675,0.970704,0.968124,0.967436,0.966967,0.973535,0.978139,0.976098
0.980046,0.977045,0.982613,0.981022,0.972929,0.976451,0.982946,0.977671,0.973158,0.972323,0.970550,0.970912,0.970168,0.968792,0.966811,0.973670,0.975680,0.973814
0.979606,0.977320,0.978600,0.977924,0.974134,0.975373,0.978774,0.977924,0.972464,0.974232,0.969049,0.971535,0.968124,0.965400,0.967742,0.974615,0.976636,0.974271
0.979606,0.979003,0.980383,0.979280,0.974353,0.972554,0.981858,0.977419,0.974148,0.975759,0.969612,0.971120,0.966898,0.968792,0.966191,0.975695,0.975406,0.973586
0.976266,0.976461,0.976817,0.977730,0.972600,0.974544,0.986031,0.977041,0.970879,0.972132,0.968674,0.970081,0.966081,0.966079,0.962314,0.972590,0.971581,0.973053
0.977145,0.976117,0.979492,0.976375,0.973367,0.974129,0.981314,0.975148,0.971177,0.969078,0.966986,0.969873,0.970576,0.968114,0.964485,0.972455,0.974040,0.970313
0.977145,0.977388,0.979937,0.977730,0.973805,0.973963,0.979862,0.976662,0.970979,0.973468,0.969049,0.970704,0.968124,0.966757,0.963555,0.974210,0.975133,0.971455
0.976178,0.977491,0.977263,0.975794,0.973805,0.973549,0.983491,0.974013,0.970285,0.973850,0.969424,0.970912,0.968942,0.963365,0.964795,0.975830,0.973220,0.972977
0.975299,0.974055,0.975033,0.974438,0.970737,0.972056,0.981858,0.974013,0.968007,0.971560,0.969987,0.967795,0.962812,0.963365,0.962004,0.970429,0.969805,0.969323
0.974596,0.975120,0.976371,0.973857,0.971394,0.970978,0.975508,0.974265,0.971969,0.972323,0.967173,0.972159,0.965672,0.966079,0.964020,0.969754,0.972674,0.971683
0.972925,0.975120,0.977263,0.973277,0.972490,0.971476,0.975327,0.972878,0.971276,0.973087,0.968674,0.974029,0.966490,0.966079,0.966191,0.973535,0.972537,0.970922
0.973101,0.973299,0.980383,0.975407,0.972819,0.970564,0.976778,0.973634,0.969592,0.973659,0.969236,0.973821,0.965672,0.963365,0.968517,0.971375,0.975133,0.971683
0.976793,0.976735,0.983950,0.978699,0.973696,0.973881,0.980769,0.976410,0.971672,0.972323,0.968299,0.977353,0.968124,0.968792,0.963555,0.971240,0.976363,0.973738
0.986551,0.981375,0.991975,0.982959,0.976984,0.977446,0.985123,0.978807,0.972960,0.975377,0.970174,0.976937,0.970985,0.964722,0.966656,0.974615,0.984561,0.976174
0.992704,0.983746,0.992421,0.983153,0.978189,0.978275,0.985668,0.977671,0.974346,0.974995,0.969424,0.978184,0.970576,0.969471,0.964795,0.976776,0.982921,0.978458
0.995956,0.981375,0.991529,0.982572,0.974682,0.976948,0.985305,0.976031,0.969691,0.972705,0.970362,0.976937,0.968942,0.971506,0.966346,0.974210,0.981555,0.974271
0.994022,0.981821,0.991529,0.978892,0.975888,0.976617,0.983853,0.977041,0.971078,0.975950,0.969987,0.973198,0.968942,0.966079,0.966967,0.974075,0.979505,0.977468
0.991210,0.981100,0.988408,0.979861,0.976655,0.976285,0.982402,0.974391,0.972167,0.977477,0.972613,0.976106,0.970576,0.974220,0.967122,0.975425,0.977866,0.974043
0.984705,0.979759,0.984396,0.975794,0.974463,0.974876,0.984942,0.975401,0.969988,0.974423,0.969987,0.970912,0.967716,0.968792,0.969293,0.975155,0.973357,0.972673
0.980134,0.976461,0.979937,0.975794,0.971833,0.973881,0.984579,0.976788,0.970879,0.972323,0.969424,0.968211,0.963629,0.966079,0.966967,0.972050,0.973084,0.972749
0.976530,0.976598,0.981721,0.973083,0.972490,0.972305,0.980588,0.975275,0.970087,0.972132,0.969612,0.970912,0.966081,0.968114,0.966346,0.973265,0.973494,0.971759
0.973717,0.975120,0.975479,0.973470,0.970627,0.970398,0.976778,0.972247,0.969196,0.973087,0.967923,0.968834,0.967716,0.971506,0.964175,0.972455,0.972264,0.971911
0.972398,0.972852,0.975479,0.971340,0.968764,0.969652,0.980406,0.971742,0.966521,0.970223,0.965297,0.968211,0.960768,0.963365,0.962779,0.969619,0.970761,0.969171
0.971783,0.972096,0.973250,0.973470,0.968106,0.967993,0.979499,0.969598,0.967413,0.973277,0.966048,0.966964,0.964855,0.958616,0.961228,0.970024,0.969258,0.968867
0.973541,0.972440,0.971913,0.971727,0.970079,0.969071,0.975145,0.972878,0.967710,0.971941,0.964922,0.971951,0.965264,0.966757,0.961849,0.970429,0.972401,0.970008
0.970904,0.970378,0.976817,0.972696,0.969312,0.968823,0.976415,0.970733,0.965630,0.968887,0.968111,0.968627,0.962812,0.963365,0.963399,0.969484,0.969122,0.969476
0.971519,0.971581,0.974142,0.969404,0.968106,0.966998,0.978411,0.968462,0.965333,0.968315,0.967736,0.967795,0.960360,0.959973,0.959833,0.967054,0.966935,0.966431
0.970816,0.970722,0.970575,0.968048,0.967010,0.969652,0.976415,0.970733,0.965036,0.967742,0.964735,0.966757,0.961586,0.964043,0.962624,0.967999,0.968438,0.967192
0.970640,0.972268,0.970575,0.969597,0.969860,0.969569,0.974238,0.969598,0.966521,0.970223,0.966048,0.967172,0.961994,0.966079,0.962004,0.967999,0.970488,0.968029
0.969761,0.969897,0.967454,0.971340,0.967777,0.965837,0.975145,0.968462,0.964838,0.968124,0.965672,0.965926,0.959134,0.964722,0.961073,0.966109,0.969122,0.967877
0.969321,0.968832,0.967900,0.969984,0.967339,0.967330,0.974057,0.968084,0.966026,0.966788,0.966235,0.965510,0.962403,0.961330,0.962469,0.966784,0.968848,0.965974
