Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.971219,0.980727,0.973007,0.978127,0.976371,0.968354,0.964802,0.975106,0.975598,0.962899,0.965462,0.962023,0.994184,0.968416,0.976478,0.964803,0.966568,0.966168,0.968088,0.971534,0.976901,0.965531
0.970222,0.976391,0.972690,0.973818,0.972786,0.965557,0.964255,0.973388,0.970220,0.962811,0.965997,0.962808,0.988053,0.967841,0.972003,0.963794,0.965373,0.964716,0.965817,0.968515,0.973822,0.966074
0.968122,0.974207,0.968074,0.970572,0.971393,0.965338,0.963497,0.971932,0.967896,0.961734,0.964125,0.963010,0.982395,0.965903,0.968146,0.962840,0.962341,0.963072,0.963211,0.961525,0.969202,0.966778
0.968876,0.971691,0.968321,0.972345,0.969667,0.964515,0.963982,0.969486,0.968029,0.962239,0.967525,0.962764,0.981032,0.965539,0.966527,0.964102,0.963494,0.965022,0.965944,0.964274,0.968864,0.966426
0.967045,0.968099,0.963352,0.967409,0.967742,0.965502,0.962253,0.968816,0.964277,0.961052,0.967296,0.961306,0.975216,0.964479,0.962385,0.961887,0.963452,0.962651,0.961277,0.956606,0.964995,0.963516
0.966345,0.964112,0.963317,0.965008,0.965817,0.963473,0.962192,0.968351,0.961024,0.960657,0.964583,0.960206,0.969400,0.961421,0.958956,0.959699,0.961018,0.957911,0.960267,0.955283,0.962066,0.962557
0.966884,0.964571,0.966030,0.969618,0.968738,0.963473,0.960827,0.967797,0.964609,0.960679,0.966493,0.959197,0.969976,0.963601,0.959956,0.961102,0.962171,0.964983,0.960352,0.963391,0.962291,0.961853
0.968419,0.964697,0.964409,0.969863,0.967808,0.963089,0.961585,0.969253,0.963149,0.961668,0.966455,0.960431,0.969453,0.963541,0.959099,0.961045,0.964476,0.964142,0.960183,0.956945,0.961127,0.962077
0.966265,0.962514,0.964621,0.967245,0.968472,0.965173,0.959613,0.968525,0.959297,0.958635,0.965271,0.959960,0.966518,0.963359,0.957480,0.956418,0.961317,0.960587,0.958544,0.957861,0.959399,0.961598
0.969011,0.965662,0.966770,0.971554,0.971061,0.970164,0.961069,0.970330,0.965838,0.960591,0.965271,0.959421,0.971077,0.966205,0.963051,0.961073,0.964263,0.968500,0.960520,0.971297,0.961465,0.963644
0.968392,0.964238,0.968285,0.971554,0.979689,1.02002,0.959643,0.968787,0.961953,0.958745,0.965156,0.957649,0.967985,0.965660,0.961051,0.960793,0.962000,0.970870,0.958081,0.964681,0.960376,0.962877
0.977276,0.981850,1.03386,0.977391,0.976703,1.01163,0.960462,0.985151,0.963016,0.957470,0.967907,0.955226,0.978832,0.961118,0.966527,0.961438,0.959737,0.984594,0.953582,0.957217,0.968075,0.967417
1.01072,1.02573,1.12534,1.02283,1.01985,1.07316,0.988621,1.02929,1.00860,0.981251,1.00791,0.964625,1.02326,0.977107,0.996667,0.995064,0.976986,1.00417,0.969854,0.978727,0.997822,0.995364
1.02466,1.01654,1.12584,1.05307,1.05589,1.08825,1.00170,1.05322,1.01288,0.999407,1.03461,0.974720,1.02573,1.00167,0.997286,0.996971,0.997865,1.00359,0.984359,0.993214,0.996131,1.01720
1.02585,1.00709,1.09620,1.05752,1.06505,1.05413,1.00306,1.05174,1.00222,0.992945,1.03129,0.990691,1.01860,1.01847,0.989239,0.988473,1.00393,0.989296,0.991801,0.991043,0.990836,1.02440
1.02910,1.00734,1.08436,1.04751,1.06007,1.04261,0.999514,1.04798,1.00329,0.988724,1.02812,1.00767,1.02033,1.02471,0.994334,0.990549,1.00658,0.985512,0.998444,1.00753,0.995192,1.03146
1.02507,1.00239,1.06879,1.02648,1.04248,1.03576,0.993082,1.04094,0.995883,0.984482,1.02117,1.01595,1.01729,1.00581,0.985906,0.987744,0.999701,0.967277,0.994744,0.997795,0.990272,1.02833
1.02046,0.996503,1.05730,1.01664,1.03020,1.02912,0.986952,1.03506,0.987484,0.980482,1.01139,1.00931,1.00865,0.989613,0.981049,0.981322,0.991034,0.952980,0.990456,0.984698,0.988207,1.02500
1.01825,0.998560,1.05712,1.01945,1.02847,1.03017,0.985981,1.03535,0.994422,0.981779,1.01261,1.00177,1.00980,0.990885,0.984097,0.984295,0.989796,0.961008,0.987008,0.989923,0.988244,1.02024
1.00676,0.992800,1.04673,1.00068,1.00830,1.01634,0.982462,1.02618,0.987583,0.977801,1.00348,0.992284,1.00031,0.983163,0.973717,0.976779,0.980189,0.951451,0.979314,0.966072,0.981709,1.00572
0.995342,0.990316,1.03157,0.989473,0.991371,1.00307,0.975300,1.01304,0.984230,0.972614,0.992741,0.984634,0.999162,0.976229,0.972622,0.975236,0.972076,0.948048,0.973175,0.961016,0.977540,0.993157
0.986000,0.995063,1.01529,0.985300,0.986725,0.992322,0.971781,1.00076,0.990073,0.974218,0.986972,0.980013,1.00183,0.975896,0.978621,0.978237,0.973571,0.955618,0.972292,0.966445,0.980545,0.983245
0.976388,0.993148,0.996829,0.977636,0.979623,0.979213,0.968109,0.987771,0.984695,0.969954,0.979560,0.973374,0.997223,0.970082,0.975145,0.972880,0.966099,0.953897,0.967457,0.957488,0.978291,0.971350
0.970573,0.990237,0.984601,0.974063,0.975110,0.970383,0.964043,0.980376,0.982836,0.965822,0.970047,0.968371,0.998428,0.966145,0.974288,0.970973,0.962341,0.953477,0.964598,0.961457,0.976826,0.964667
0.969388,0.989034,0.977236,0.976954,0.974645,0.971206,0.964741,0.980376,0.984861,0.965272,0.970276,0.968259,0.998585,0.968355,0.974336,0.971282,0.963153,0.962422,0.965355,0.966750,0.976638,0.961789
0.964622,0.984366,0.972514,0.971172,0.970331,0.965941,0.964073,0.975950,0.977989,0.961954,0.966570,0.965410,0.992455,0.965358,0.970431,0.965561,0.961317,0.954700,0.963127,0.958947,0.973221,0.959775
0.964326,0.979587,0.967968,0.971663,0.969600,0.962979,0.961312,0.973824,0.975266,0.960239,0.964354,0.963773,0.993293,0.965842,0.967384,0.963541,0.959395,0.956306,0.960225,0.963290,0.970967,0.963804
0.966399,0.979682,0.969025,0.972372,0.974247,0.965392,0.962829,0.975047,0.977358,0.960854,0.966646,0.966039,0.993241,0.967235,0.967574,0.963205,0.962299,0.964028,0.962580,0.970143,0.971380,0.964411
0.962765,0.973179,0.964726,0.968881,0.969069,0.962540,0.959916,0.973271,0.968626,0.959008,0.966646,0.965052,0.984228,0.963965,0.961861,0.959363,0.962128,0.956688,0.959805,0.957725,0.968976,0.962013
0.963007,0.970235,0.963281,0.968690,0.970264,0.961718,0.960007,0.970098,0.966601,0.957733,0.963093,0.962562,0.979565,0.964358,0.961385,0.959082,0.957431,0.957644,0.959805,0.957963,0.963042,0.960734
0.963384,0.969096,0.962471,0.970054,0.968339,0.964405,0.960705,0.971408,0.968693,0.960305,0.965729,0.963952,0.978570,0.965993,0.960004,0.959896,0.959481,0.960396,0.962706,0.959897,0.963643,0.962205
0.962361,0.965789,0.959758,0.962390,0.965352,0.960456,0.957125,0.967856,0.959364,0.956898,0.962558,0.960184,0.970920,0.960300,0.954576,0.955521,0.956791,0.952445,0.958964,0.949651,0.960075,0.961757
0.962468,0.964017,0.960674,0.965336,0.964423,0.962595,0.955547,0.967856,0.961422,0.957338,0.962749,0.959331,0.970081,0.962693,0.953576,0.955773,0.956620,0.953859,0.958922,0.954570,0.958760,0.963196
0.961418,0.963938,0.961449,0.967436,0.965751,0.964186,0.957458,0.969399,0.962883,0.958327,0.962826,0.962158,0.968824,0.964661,0.956337,0.956951,0.958371,0.957338,0.959721,0.956029,0.959023,0.957537
0.961015,0.962181,0.959863,0.960072,0.963162,0.961827,0.957125,0.965846,0.956442,0.956283,0.959540,0.960162,0.962641,0.958302,0.950957,0.954735,0.955894,0.952445,0.957787,0.949006,0.953615,0.959231
0.961176,0.961881,0.963070,0.969399,0.976570,1.01366,0.955365,0.966487,0.958866,0.955294,0.957668,0.959197,0.966833,0.962935,0.957337,0.956418,0.956364,0.963148,0.957955,0.960372,0.957108,0.960958
0.960422,0.968843,0.997604,0.972318,0.974778,1.00121,0.952755,0.978337,0.961057,0.953755,0.960037,0.957313,0.965208,0.961330,0.960956,0.958606,0.958413,0.983180,0.953961,0.964715,0.958197,0.956130
0.985650,1.00817,1.08919,0.986309,0.989314,1.03839,0.970385,1.01141,0.982139,0.964525,0.982922,0.959175,0.995494,0.961088,0.979954,0.976891,0.962427,0.987079,0.956441,0.951109,0.980995,0.972053
1.00872,1.01685,1.12323,1.03101,1.03259,1.08298,0.994113,1.03800,1.01049,0.988373,1.01834,0.966196,1.01546,0.980589,0.992715,0.989735,0.984672,0.991628,0.972292,0.973943,0.989221,0.997026
1.01858,1.01149,1.10994,1.05602,1.06126,1.07020,1.00270,1.04688,1.01222,0.994351,1.03381,0.983176,1.01802,1.01048,0.993096,0.989960,1.00090,0.993845,0.985242,0.988939,0.991474,1.01490
1.02070,1.00305,1.08862,1.04683,1.05516,1.04371,0.994538,1.04102,0.992928,0.985032,1.02262,0.996097,1.00917,1.01662,0.983811,0.981210,0.996883,0.969456,0.989026,0.980118,0.983662,1.01765
1.02095,1.00166,1.07545,1.03638,1.04739,1.03669,0.988591,1.03797,0.994290,0.981933,1.01922,1.00736,1.01106,1.01114,0.985287,0.983622,0.996627,0.963378,0.992768,0.994198,0.986592,1.02046
1.01715,0.997943,1.06664,1.02632,1.04016,1.03203,0.984555,1.03587,0.992331,0.980790,1.01612,1.01267,1.00823,0.997184,0.982573,0.982051,0.990948,0.958752,0.990119,0.991247,0.985840,1.02494
1.01109,0.992136,1.05818,1.01473,1.02781,1.02446,0.980884,1.03046,0.985757,0.975603,1.00543,1.00368,1.00204,0.986010,0.974288,0.975264,0.984757,0.946519,0.983813,0.975877,0.979531,1.01522
1.00622,0.993876,1.05455,1.01045,1.01679,1.02057,0.979549,1.02830,0.990936,0.975471,1.00237,0.995244,0.999371,0.983375,0.976097,0.976190,0.978524,0.950992,0.980996,0.979643,0.978742,1.00748
0.997308,0.993797,1.03845,0.994900,0.998208,1.00932,0.976120,1.01607,0.986123,0.972811,0.995797,0.987057,0.995075,0.977228,0.974098,0.973778,0.973272,0.949310,0.973848,0.966038,0.977239,0.994021
0.984680,0.988449,1.01829,0.981645,0.985729,0.990292,0.968018,0.999913,0.979051,0.967646,0.984374,0.977299,0.989783,0.968749,0.969860,0.968281,0.963793,0.942008,0.966995,0.951042,0.972094,0.979376
0.978542,0.989366,1.00490,0.981400,0.981481,0.982998,0.967047,0.990392,0.984595,0.969954,0.979980,0.971983,0.995651,0.968537,0.971812,0.972292,0.964775,0.952598,0.964304,0.964613,0.974648,0.973684
0.971676,0.988053,0.992001,0.976354,0.978428,0.973455,0.964286,0.983840,0.984164,0.967624,0.972912,0.969471,0.994760,0.964116,0.969527,0.969711,0.962427,0.955082,0.963042,0.964409,0.976413,0.967705
0.964999,0.982087,0.979174,0.969645,0.971127,0.967202,0.960887,0.979589,0.977524,0.962459,0.965271,0.964042,0.992245,0.962693,0.964099,0.968141,0.957687,0.947819,0.960183,0.957013,0.969014,0.960319
0.965430,0.982594,0.974241,0.970518,0.971658,0.966270,0.960918,0.977522,0.978420,0.962591,0.965653,0.965231,0.992874,0.965055,0.967813,0.967496,0.959822,0.956803,0.960394,0.966513,0.970216,0.962493
0.962576,0.978432,0.972091,0.971254,0.970596,0.965063,0.959674,0.975804,0.977192,0.960745,0.965500,0.965343,0.990045,0.964419,0.963003,0.963878,0.957730,0.954585,0.961150,0.961186,0.968300,0.961022
0.959480,0.972103,0.966418,0.966263,0.967941,0.961553,0.956427,0.971262,0.968129,0.957206,0.961832,0.962315,0.985748,0.958393,0.960051,0.960036,0.957474,0.951030,0.958628,0.955859,0.964131,0.956993
0.960826,0.971422,0.967545,0.969181,0.971193,0.961992,0.957792,0.972572,0.969722,0.958766,0.965156,0.964670,0.985329,0.964601,0.961432,0.960457,0.957773,0.957605,0.960520,0.963731,0.962667,0.959391
0.959022,0.968780,0.964268,0.965063,0.968339,0.960785,0.957914,0.972281,0.964742,0.958217,0.963704,0.962135,0.977574,0.959453,0.956099,0.957792,0.957517,0.953936,0.959721,0.955724,0.962554,0.957153
0.958915,0.965346,0.961696,0.962554,0.965551,0.958427,0.953210,0.967739,0.960924,0.955140,0.960381,0.961149,0.971706,0.957272,0.951814,0.954932,0.954528,0.948469,0.957156,0.948667,0.957634,0.954403
0.960718,0.965836,0.962471,0.965636,0.967941,0.961553,0.958642,0.969544,0.962717,0.957118,0.963513,0.962831,0.972544,0.960634,0.954100,0.957147,0.957175,0.954662,0.958333,0.955825,0.958272,0.955458
0.958915,0.962229,0.961978,0.962772,0.964423,0.959853,0.953059,0.966924,0.957604,0.955008,0.960763,0.959646,0.966256,0.957545,0.951814,0.953557,0.955809,0.950151,0.958333,0.952602,0.954366,0.957121
0.957972,0.960567,0.959405,0.960727,0.965087,0.958263,0.953028,0.965963,0.956310,0.954173,0.960304,0.958838,0.962588,0.956061,0.949243,0.948117,0.953503,0.949119,0.953961,0.947615,0.951737,0.954755
0.961015,0.962703,0.961343,0.963863,0.966481,0.960127,0.953514,0.968991,0.957571,0.955162,0.961298,0.958479,0.963846,0.959119,0.952909,0.951454,0.956193,0.955541,0.956778,0.955961,0.953840,0.959487
0.956841,0.960615,0.960603,0.963236,0.974313,1.01146,0.952907,0.964274,0.955911,0.954085,0.958279,0.956146,0.960964,0.957212,0.949338,0.950641,0.954400,0.954012,0.954507,0.950092,0.952676,0.955075
0.955926,0.960947,0.982522,0.963836,0.968671,0.996545,0.947051,0.970301,0.951994,0.951030,0.956789,0.953926,0.957034,0.955031,0.950243,0.951875,0.948550,0.971673,0.950387,0.951618,0.949221,0.953380
0.974261,1.00193,1.07308,0.982109,0.985995,1.02852,0.964984,1.00285,0.972677,0.958371,0.974249,0.956595,0.984281,0.961784,0.974621,0.969880,0.959993,0.986467,0.955054,0.956131,0.974723,0.966170
1.00105,1.01302,1.11572,1.01617,1.02237,1.07475,0.989440,1.03092,1.00093,0.980043,1.00902,0.961732,1.00723,0.971081,0.981002,0.983033,0.977584,0.982759,0.967836,0.959659,0.984714,0.990343
1.01026,1.00807,1.10631,1.04227,1.05117,1.06779,0.995448,1.03905,1.00442,0.990307,1.02545,0.974361,1.00975,0.997638,0.982621,0.980817,0.991888,0.979319,0.980575,0.974113,0.981671,1.01001
1.01519,1.00411,1.09014,1.04803,1.05775,1.04415,0.992687,1.03939,0.998440,0.985406,1.02403,0.991969,1.00812,1.01690,0.981573,0.980144,0.996670,0.972514,0.987933,0.987039,0.982798,1.01842
1.01659,0.997880,1.07693,1.03278,1.04613,1.03598,0.984980,1.03407,0.989542,0.978988,1.01555,1.00381,1.00309,1.00908,0.976859,0.975348,0.991119,0.956459,0.987008,0.985038,0.980207,1.01685
1.01376,0.993528,1.06297,1.02228,1.03491,1.03000,0.981157,1.03180,0.986355,0.975339,1.01062,1.01000,1.00042,0.995518,0.975859,0.975348,0.987661,0.949769,0.986504,0.986904,0.977540,1.01823
1.01147,0.993401,1.05917,1.01612,1.03126,1.02627,0.981126,1.03086,0.987052,0.974877,1.00493,1.00552,0.999162,0.987403,0.977145,0.974787,0.983007,0.950189,0.984569,0.985784,0.975437,1.01567
1.00320,0.991534,1.05071,1.00434,1.01566,1.01673,0.975725,1.02306,0.980877,0.971009,0.999618,0.993966,0.993450,0.981770,0.969717,0.969655,0.978011,0.942926,0.975782,0.973366,0.974573,1.00547
0.994831,0.987942,1.03957,0.995500,1.00073,1.00779,0.973844,1.01249,0.984861,0.968965,0.994154,0.985868,0.992927,0.976592,0.968765,0.968954,0.973272,0.943652,0.972713,0.967327,0.971906,0.998145
0.984896,0.988116,1.02164,0.984072,0.987986,0.995612,0.972084,0.998777,0.981508,0.967053,0.985940,0.979655,0.990621,0.971898,0.969051,0.968169,0.965501,0.945984,0.965859,0.961967,0.970141,0.983788
0.973723,0.985521,1.00543,0.973518,0.978163,0.979817,0.966228,0.986723,0.978122,0.964613,0.977841,0.969695,0.986062,0.965297,0.962813,0.964074,0.959652,0.942926,0.960520,0.953247,0.967812,0.968120
0.968688,0.983828,0.992424,0.972699,0.976105,0.973016,0.963861,0.981103,0.977789,0.963734,0.971498,0.965253,0.987844,0.964025,0.963432,0.964495,0.957431,0.945181,0.960436,0.958506,0.968451,0.960926
0.963276,0.981755,0.982205,0.970872,0.971260,0.965721,0.960038,0.977435,0.977325,0.961426,0.967143,0.964020,0.985434,0.961875,0.960861,0.962588,0.957858,0.947016,0.957913,0.955656,0.966385,0.956737
0.959911,0.977752,0.973677,0.964709,0.967676,0.960731,0.957337,0.974727,0.971814,0.958635,0.962253,0.960453,0.983233,0.960543,0.958290,0.959868,0.957132,0.944914,0.954675,0.951720,0.964319,0.956929
0.959911,0.974286,0.969096,0.967190,0.969932,0.963253,0.957185,0.972136,0.973706,0.957865,0.963322,0.959466,0.984019,0.962572,0.960194,0.957063,0.956279,0.949922,0.959132,0.960066,0.963268,0.956226
0.958591,0.971850,0.967898,0.966345,0.968671,0.959524,0.958642,0.970971,0.970419,0.957404,0.963093,0.959915,0.982395,0.961845,0.956242,0.957456,0.959182,0.951221,0.957492,0.960100,0.961277,0.959199
0.957326,0.969159,0.963422,0.964436,0.966414,0.959908,0.956032,0.967302,0.967498,0.954964,0.960533,0.957066,0.978622,0.959967,0.952243,0.954819,0.953973,0.948163,0.957408,0.954774,0.958723,0.957185
0.958053,0.966912,0.963599,0.963372,0.964821,0.959963,0.956002,0.968846,0.965838,0.954986,0.959655,0.957313,0.975688,0.962148,0.954671,0.953698,0.955168,0.952674,0.958081,0.961695,0.957183,0.958016
0.958053,0.964412,0.962577,0.964354,0.966414,0.962924,0.955516,0.967826,0.961953,0.954920,0.961336,0.956774,0.971339,0.961572,0.953100,0.954287,0.952222,0.951566,0.955012,0.959150,0.954779,0.957920
0.955953,0.961311,0.960286,0.961054,0.963361,0.957879,0.951663,0.966487,0.956841,0.952810,0.958394,0.956729,0.963951,0.956485,0.949052,0.950444,0.951411,0.947934,0.954549,0.953417,0.952526,0.954819
0.957434,0.960741,0.959158,0.960127,0.963295,0.958482,0.951724,0.966050,0.957936,0.952722,0.959158,0.957784,0.967042,0.958908,0.948529,0.952015,0.951368,0.950877,0.954045,0.955317,0.951962,0.954179
0.955334,0.959855,0.959687,0.958517,0.962897,0.957714,0.951268,0.964478,0.955446,0.953206,0.957821,0.956999,0.961069,0.958029,0.948386,0.949912,0.951112,0.948813,0.952237,0.950092,0.950347,0.953572
0.954203,0.957703,0.959934,0.957208,0.960640,0.958811,0.950449,0.963925,0.952691,0.951425,0.956751,0.955339,0.959078,0.956879,0.946053,0.947920,0.948849,0.945028,0.952069,0.948293,0.949371,0.954691
0.956626,0.958194,0.958418,0.962117,0.969003,1.00406,0.951572,0.962003,0.954716,0.951096,0.958356,0.955585,0.959916,0.957121,0.949671,0.949098,0.949959,0.950342,0.953666,0.950567,0.950272,0.954627
0.952426,0.957750,0.967510,0.958954,0.967808,0.996764,0.951026,0.963080,0.950732,0.949403,0.955528,0.953858,0.954310,0.954426,0.945672,0.945957,0.948636,0.948469,0.952489,0.945240,0.947042,0.952964
0.959803,0.977625,1.00786,0.964572,0.968472,0.988757,0.955850,0.981045,0.957737,0.949051,0.955796,0.956819,0.961017,0.954789,0.955290,0.952183,0.949020,0.946710,0.951774,0.945647,0.956469,0.952868
0.971973,0.998987,1.04313,0.973272,0.974379,0.996216,0.960432,0.994963,0.968792,0.954107,0.965233,0.960543,0.979460,0.957666,0.969098,0.964944,0.954144,0.947972,0.956147,0.948327,0.970366,0.958944
0.974073,1.00218,1.04176,0.975209,0.975043,0.998629,0.963770,0.999039,0.972942,0.957975,0.969359,0.962225,0.985329,0.957575,0.971050,0.964663,0.954741,0.947475,0.955895,0.948667,0.973784,0.962941
0.971946,0.995427,1.02333,0.972372,0.973251,0.992157,0.959856,0.993740,0.971116,0.957184,0.969359,0.958748,0.980666,0.956606,0.967955,0.960457,0.955937,0.948775,0.955180,0.950906,0.971718,0.963164
0.965080,0.984603,1.00416,0.970409,0.974114,0.981901,0.955395,0.985238,0.966303,0.956481,0.966455,0.957941,0.976945,0.959695,0.963289,0.956390,0.955595,0.950113,0.954970,0.954231,0.967399,0.957984
0.961795,0.972356,0.985799,0.965445,0.967875,0.972084,0.953028,0.975397,0.960293,0.951953,0.962100,0.956146,0.968195,0.955637,0.954719,0.951230,0.951838,0.947284,0.950933,0.948700,0.959174,0.954531
0.958457,0.963716,0.976425,0.963481,0.964158,0.964405,0.949114,0.970156,0.956741,0.949667,0.958279,0.954464,0.962169,0.954819,0.951766,0.948425,0.951326,0.945946,0.952363,0.947479,0.954103,0.955842
0.958888,0.962640,0.972831,0.962881,0.965618,0.961937,0.949751,0.967361,0.957206,0.949447,0.957630,0.954666,0.959811,0.956606,0.950005,0.947444,0.951283,0.950342,0.951102,0.956266,0.951286,0.952804
0.956303,0.959475,0.966594,0.957836,0.961104,0.958866,0.949144,0.964478,0.952060,0.950678,0.958470,0.954150,0.959549,0.953427,0.946767,0.946041,0.951497,0.947322,0.950555,0.949922,0.949145,0.952261
0.955226,0.957213,0.961801,0.956745,0.956259,0.956014,0.947688,0.962615,0.953820,0.948238,0.955719,0.952109,0.955672,0.952245,0.945815,0.946013,0.948892,0.944455,0.950471,0.949345,0.948244,0.953060
0.956007,0.958162,0.961061,0.957372,0.958250,0.957111,0.948234,0.961974,0.953554,0.949425,0.955796,0.953701,0.956353,0.954456,0.945243,0.945705,0.950344,0.947590,0.951900,0.949040,0.949033,0.948903
0.953207,0.956121,0.958172,0.953008,0.956193,0.953765,0.945624,0.959441,0.949172,0.947425,0.953121,0.951503,0.955777,0.949883,0.941053,0.944050,0.946843,0.941015,0.949168,0.945952,0.946066,0.948328
0.953503,0.954427,0.957079,0.955299,0.955795,0.954094,0.943318,0.958480,0.948641,0.946985,0.953198,0.950808,0.954834,0.950247,0.941529,0.941975,0.948679,0.943232,0.948621,0.946020,0.946216,0.949223
0.952910,0.953525,0.957079,0.954045,0.957388,0.953326,0.945898,0.959878,0.949105,0.947843,0.954268,0.952153,0.954415,0.951670,0.942910,0.942227,0.949490,0.943690,0.948537,0.946054,0.946817,0.949926
0.953557,0.952845,0.954331,0.952354,0.955197,0.954314,0.943015,0.956995,0.947777,0.947227,0.953771,0.948789,0.955829,0.949460,0.942101,0.943686,0.949319,0.943729,0.947444,0.945443,0.946554,0.946313
0.953637,0.953241,0.955599,0.953690,0.956259,0.953052,0.943774,0.956122,0.950002,0.947403,0.952243,0.949305,0.958816,0.951155,0.944291,0.943069,0.947568,0.946787,0.948201,0.950431,0.946441,0.950246
0.954284,0.951975,0.956903,0.954917,0.957122,0.953930,0.942863,0.956646,0.951330,0.946524,0.952586,0.950067,0.958449,0.952791,0.942815,0.943041,0.947184,0.946175,0.946729,0.949956,0.946178,0.949959
0.951941,0.952355,0.955388,0.954781,0.957454,0.952833,0.942711,0.956180,0.948674,0.945425,0.949836,0.948273,0.953052,0.952457,0.943243,0.942676,0.947013,0.943117,0.948453,0.946054,0.944075,0.950790
0.952614,0.952639,0.955423,0.953963,0.955927,0.952065,0.944289,0.956267,0.950068,0.945359,0.951631,0.947757,0.955358,0.951488,0.943624,0.943349,0.947184,0.946634,0.946897,0.952399,0.945728,0.949895
0.955361,0.951991,0.955987,0.954399,0.954932,0.952120,0.944289,0.957141,0.950300,0.946744,0.952090,0.949798,0.953629,0.952548,0.941577,0.943489,0.945647,0.948048,0.946393,0.950227,0.945502,0.948967
0.952722,0.950408,0.955917,0.951726,0.954135,0.950529,0.942924,0.954637,0.947113,0.945689,0.951822,0.948542,0.951899,0.949308,0.939910,0.941807,0.944537,0.943614,0.944711,0.944222,0.944977,0.948392
0.952076,0.952798,0.956798,0.953636,0.956193,0.953875,0.943713,0.956588,0.948308,0.945425,0.952013,0.949058,0.951637,0.951064,0.943386,0.941891,0.945434,0.947781,0.945426,0.949447,0.943962,0.950662
0.953207,0.953399,0.957538,0.952299,0.954998,0.952833,0.943591,0.955627,0.945719,0.947271,0.952663,0.949013,0.950956,0.949944,0.943101,0.942227,0.945135,0.947322,0.946435,0.944018,0.947005,0.950182
0.953664,0.951801,0.956939,0.949872,0.953339,0.951133,0.943682,0.954986,0.944225,0.944788,0.951440,0.949417,0.949384,0.947219,0.941815,0.940012,0.943982,0.944111,0.945594,0.940320,0.945014,0.951781
0.953368,0.953193,0.959898,0.953281,0.957653,0.953710,0.945564,0.955219,0.948707,0.945777,0.953427,0.950673,0.951742,0.950065,0.943386,0.941610,0.946074,0.946328,0.946687,0.944052,0.944638,0.953316
0.953799,0.954507,0.959088,0.951781,0.955131,0.952284,0.947445,0.955598,0.948906,0.945249,0.954497,0.950987,0.950275,0.948521,0.941148,0.941442,0.944452,0.943538,0.945594,0.940660,0.944000,0.949319
0.952076,0.953984,0.960779,0.952190,0.954069,0.953930,0.946383,0.955860,0.950566,0.945601,0.951899,0.949708,0.951480,0.948369,0.938815,0.942143,0.946159,0.943576,0.944458,0.940626,0.943211,0.947912
0.953691,0.955488,0.965114,0.956799,0.956325,0.957824,0.950904,0.958684,0.956177,0.945403,0.952854,0.951458,0.953367,0.951700,0.943862,0.945004,0.947654,0.947207,0.947654,0.950838,0.944488,0.946953
0.953368,0.955171,0.963634,0.955599,0.955795,0.956672,0.949903,0.959703,0.952790,0.946216,0.953465,0.950381,0.949489,0.952760,0.942434,0.943658,0.947867,0.946366,0.946435,0.948497,0.942986,0.946857
0.953018,0.951389,0.961308,0.953854,0.954268,0.954697,0.944896,0.957345,0.948972,0.944634,0.954573,0.947802,0.951009,0.949005,0.939863,0.941807,0.947611,0.943423,0.944206,0.944222,0.941747,0.945610
0.954041,0.950361,0.959793,0.954972,0.954135,0.953052,0.943167,0.955481,0.948607,0.945205,0.952739,0.946927,0.953681,0.949126,0.944958,0.942283,0.945562,0.945908,0.946056,0.949922,0.942798,0.947560
0.952991,0.949158,0.957678,0.951917,0.954533,0.952010,0.942590,0.952686,0.946582,0.941996,0.949759,0.946546,0.953943,0.946340,0.942386,0.941190,0.945135,0.943194,0.944080,0.945409,0.942235,0.946185
0.952803,0.948494,0.957326,0.948972,0.949223,0.950529,0.940618,0.952366,0.944889,0.942150,0.948537,0.945940,0.952109,0.945674,0.939815,0.940545,0.944110,0.942582,0.942230,0.942051,0.941822,0.948136
0.952103,0.950598,0.957397,0.951590,0.952741,0.949816,0.943015,0.952744,0.946549,0.943469,0.949912,0.945244,0.953419,0.947067,0.941672,0.941049,0.944494,0.945717,0.943954,0.946258,0.943624,0.948520
0.952803,0.948335,0.957291,0.949626,0.950684,0.951571,0.941467,0.952191,0.947611,0.940853,0.948690,0.945200,0.951061,0.946280,0.938577,0.938862,0.944793,0.942238,0.943702,0.940965,0.942948,0.944906
0.950541,0.947101,0.956058,0.948017,0.949356,0.946580,0.939495,0.950386,0.943993,0.940633,0.947352,0.944235,0.948441,0.944160,0.938291,0.937572,0.941377,0.939677,0.942650,0.936927,0.942347,0.941325
0.951214,0.948620,0.954930,0.949654,0.951347,0.950200,0.941862,0.951317,0.946383,0.942238,0.948346,0.942687,0.952371,0.944857,0.939815,0.939142,0.943299,0.942391,0.943197,0.945036,0.941934,0.946217
0.951995,0.946705,0.955071,0.948590,0.949622,0.946361,0.939616,0.951521,0.943926,0.941095,0.947925,0.943069,0.949018,0.944736,0.937530,0.938329,0.943555,0.940823,0.942272,0.942084,0.941671,0.945898
